0.667500	0.986608
0.668000	0.986672
0.668500	0.986736
0.669000	0.986800
0.669500	0.986863
0.670000	0.986926
0.670500	0.986989
0.671000	0.987051
0.671500	0.987113
0.672000	0.987175
0.672500	0.987236
0.673000	0.987297
0.673500	0.987358
0.674000	0.987418
0.674500	0.987479
0.675000	0.987538
0.675500	0.987598
0.676000	0.987657
0.676500	0.987716
0.677000	0.987774
0.677500	0.987832
0.678000	0.987890
0.678500	0.987948
0.679000	0.988005
0.679500	0.988062
0.680000	0.988119
0.680500	0.988175
0.681000	0.988232
0.681500	0.988287
0.682000	0.988343
0.682500	0.988398
0.683000	0.988453
0.683500	0.988508
0.684000	0.988562
0.684500	0.988616
0.685000	0.988670
0.685500	0.988724
0.686000	0.988777
0.686500	0.988830
0.687000	0.988883
0.687500	0.988935
0.688000	0.988987
0.688500	0.989039
0.689000	0.989091
0.689500	0.989142
0.690000	0.989193
0.690500	0.989244
0.691000	0.989295
0.691500	0.989345
0.692000	0.989395
0.692500	0.989445
0.693000	0.989495
0.693500	0.989544
0.694000	0.989593
0.694500	0.989642
0.695000	0.989690
0.695500	0.989739
0.696000	0.989787
0.696500	0.989835
0.697000	0.989882
0.697500	0.989929
0.698000	0.989977
0.698500	0.990023
0.699000	0.990070
0.699500	0.990116
0.700000	0.990163
0.700500	0.990208
0.701000	0.990254
0.701500	0.990300
0.702000	0.990345
0.702500	0.990390
0.703000	0.990435
0.703500	0.990479
0.704000	0.990523
0.704500	0.990567
0.705000	0.990611
0.705500	0.990655
0.706000	0.990698
0.706500	0.990742
0.707000	0.990785
0.707500	0.990827
0.708000	0.990870
0.708500	0.990912
0.709000	0.990954
0.709500	0.990996
0.710000	0.991038
0.710500	0.991079
0.711000	0.991121
0.711500	0.991162
0.712000	0.991203
0.712500	0.991243
0.713000	0.991284
0.713500	0.991324
0.714000	0.991364
0.714500	0.991404
0.715000	0.991444
0.715500	0.991483
0.716000	0.991522
0.716500	0.991561
0.717000	0.991600
0.717500	0.991639
0.718000	0.991677
0.718500	0.991716
0.719000	0.991754
0.719500	0.991792
0.720000	0.991830
0.720500	0.991867
0.721000	0.991904
0.721500	0.991942
0.722000	0.991979
0.722500	0.992015
0.723000	0.992052
0.723500	0.992088
0.724000	0.992125
0.724500	0.992161
0.725000	0.992197
0.725500	0.992232
0.726000	0.992268
0.726500	0.992303
0.727000	0.992339
0.727500	0.992374
0.728000	0.992409
0.728500	0.992443
0.729000	0.992478
0.729500	0.992512
0.730000	0.992546
0.730500	0.992580
0.731000	0.992614
0.731500	0.992648
0.732000	0.992681
0.732500	0.992715
0.733000	0.992748
0.733500	0.992781
0.734000	0.992814
0.734500	0.992847
0.735000	0.992879
0.735500	0.992911
0.736000	0.992944
0.736500	0.992976
0.737000	0.993008
0.737500	0.993039
0.738000	0.993071
0.738500	0.993103
0.739000	0.993134
0.739500	0.993165
0.740000	0.993196
0.740500	0.993227
